ROUND_NO1	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
ROUND_NO69	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	27.80	28.80
2	0	1	0	1	0.60	1.60	27.80	28.80
3	0	0	0.6	0.6	1.20	2.20	27.80	28.80
4	0	0	0.6	0.6	1.80	2.80	27.80	28.80
5	0	0	0.6	0.6	2.40	3.40	27.80	28.80
6	0	0	0.6	0.6	3.00	4.00	27.80	28.80
7	1	0	1	0	4.00	4.00	27.80	28.80
8	0	0	0.6	0.6	4.60	4.60	27.80	28.80
9	0	0	0.6	0.6	5.20	5.20	27.80	28.80
10	0	0	0.6	0.6	5.80	5.80	27.80	28.80
11	0	0	0.6	0.6	6.40	6.40	27.80	28.80
12	0	0	0.6	0.6	7.00	7.00	27.80	28.80
13	0	0	0.6	0.6	7.60	7.60	27.80	28.80
14	0	0	0.6	0.6	8.20	8.20	27.80	28.80
15	0	0	0.6	0.6	8.80	8.80	27.80	28.80
16	0	0	0.6	0.6	9.40	9.40	27.80	28.80
17	0	0	0.6	0.6	10.00	10.00	27.80	28.80
18	0	0	0.6	0.6	10.60	10.60	27.80	28.80
19	0	0	0.6	0.6	11.20	11.20	27.80	28.80
20	0	0	0.6	0.6	11.80	11.80	27.80	28.80
21	0	0	0.6	0.6	12.40	12.40	27.80	28.80
22	0	0	0.6	0.6	13.00	13.00	27.80	28.80
23	0	0	0.6	0.6	13.60	13.60	27.80	28.80
24	0	0	0.6	0.6	14.20	14.20	27.80	28.80
25	0	0	0.6	0.6	14.80	14.80	27.80	28.80
26	0	0	0.6	0.6	15.40	15.40	27.80	28.80
27	0	0	0.6	0.6	16.00	16.00	27.80	28.80
28	0	0	0.6	0.6	16.60	16.60	27.80	28.80
29	0	0	0.6	0.6	17.20	17.20	27.80	28.80
30	0	0	0.6	0.6	17.80	17.80	27.80	28.80
31	0	0	0.6	0.6	18.40	18.40	27.80	28.80
32	0	0	0.6	0.6	19.00	19.00	27.80	28.80
33	0	0	0.6	0.6	19.60	19.60	27.80	28.80
34	0	1	0	1	19.60	20.60	27.80	28.80
35	0	0	0.6	0.6	20.20	21.20	27.80	28.80
36	0	0	0.6	0.6	20.80	21.80	27.80	28.80
37	1	0	1	0	21.80	21.80	27.80	28.80
38	1	1	0.2	0.2	22.00	22.00	27.80	28.80
39	0	1	0	1	22.00	23.00	27.80	28.80
40	1	0	1	0	23.00	23.00	27.80	28.80
41	0	1	0	1	23.00	24.00	27.80	28.80
42	0	0	0.6	0.6	23.60	24.60	27.80	28.80
43	0	0	0.6	0.6	24.20	25.20	27.80	28.80
44	0	0	0.6	0.6	24.80	25.80	27.80	28.80
45	1	0	1	0	25.80	25.80	27.80	28.80
46	0	1	0	1	25.80	26.80	27.80	28.80
47	1	0	1	0	26.80	26.80	27.80	28.80
48	0	1	0	1	26.80	27.80	27.80	28.80
49	1	0	1	0	27.80	27.80	27.80	28.80
50	0	1	0	1	27.80	28.80	27.80	28.80
ROUND_NO70	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	25.60	24.60
2	1	1	0.2	0.2	0.40	0.40	25.60	24.60
3	0	1	0	1	0.40	1.40	25.60	24.60
4	1	0	1	0	1.40	1.40	25.60	24.60
5	0	1	0	1	1.40	2.40	25.60	24.60
6	1	0	1	0	2.40	2.40	25.60	24.60
7	0	1	0	1	2.40	3.40	25.60	24.60
8	1	0	1	0	3.40	3.40	25.60	24.60
9	0	1	0	1	3.40	4.40	25.60	24.60
10	1	0	1	0	4.40	4.40	25.60	24.60
11	0	1	0	1	4.40	5.40	25.60	24.60
12	1	0	1	0	5.40	5.40	25.60	24.60
13	0	1	0	1	5.40	6.40	25.60	24.60
14	1	0	1	0	6.40	6.40	25.60	24.60
15	0	1	0	1	6.40	7.40	25.60	24.60
16	1	0	1	0	7.40	7.40	25.60	24.60
17	0	1	0	1	7.40	8.40	25.60	24.60
18	1	0	1	0	8.40	8.40	25.60	24.60
19	0	1	0	1	8.40	9.40	25.60	24.60
20	1	0	1	0	9.40	9.40	25.60	24.60
21	0	1	0	1	9.40	10.40	25.60	24.60
22	1	0	1	0	10.40	10.40	25.60	24.60
23	0	1	0	1	10.40	11.40	25.60	24.60
24	1	0	1	0	11.40	11.40	25.60	24.60
25	0	1	0	1	11.40	12.40	25.60	24.60
26	1	0	1	0	12.40	12.40	25.60	24.60
27	0	1	0	1	12.40	13.40	25.60	24.60
28	1	0	1	0	13.40	13.40	25.60	24.60
29	0	1	0	1	13.40	14.40	25.60	24.60
30	1	0	1	0	14.40	14.40	25.60	24.60
31	0	1	0	1	14.40	15.40	25.60	24.60
32	1	0	1	0	15.40	15.40	25.60	24.60
33	0	1	0	1	15.40	16.40	25.60	24.60
34	1	0	1	0	16.40	16.40	25.60	24.60
35	0	1	0	1	16.40	17.40	25.60	24.60
36	1	0	1	0	17.40	17.40	25.60	24.60
37	0	1	0	1	17.40	18.40	25.60	24.60
38	1	0	1	0	18.40	18.40	25.60	24.60
39	0	1	0	1	18.40	19.40	25.60	24.60
40	1	0	1	0	19.40	19.40	25.60	24.60
41	0	1	0	1	19.40	20.40	25.60	24.60
42	0	0	0.6	0.6	20.00	21.00	25.60	24.60
43	0	0	0.6	0.6	20.60	21.60	25.60	24.60
44	0	0	0.6	0.6	21.20	22.20	25.60	24.60
45	0	0	0.6	0.6	21.80	22.80	25.60	24.60
46	1	0	1	0	22.80	22.80	25.60	24.60
47	0	0	0.6	0.6	23.40	23.40	25.60	24.60
48	0	0	0.6	0.6	24.00	24.00	25.60	24.60
49	0	0	0.6	0.6	24.60	24.60	25.60	24.60
50	1	0	1	0	25.60	24.60	25.60	24.60
ROUND_NO71	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	23.80	25.80
2	0	0	0.6	0.6	0.60	1.60	23.80	25.80
3	0	0	0.6	0.6	1.20	2.20	23.80	25.80
4	1	1	0.2	0.2	1.40	2.40	23.80	25.80
5	1	1	0.2	0.2	1.60	2.60	23.80	25.80
6	0	1	0	1	1.60	3.60	23.80	25.80
7	0	0	0.6	0.6	2.20	4.20	23.80	25.80
8	0	0	0.6	0.6	2.80	4.80	23.80	25.80
9	1	0	1	0	3.80	4.80	23.80	25.80
10	0	1	0	1	3.80	5.80	23.80	25.80
11	1	0	1	0	4.80	5.80	23.80	25.80
12	0	1	0	1	4.80	6.80	23.80	25.80
13	1	0	1	0	5.80	6.80	23.80	25.80
14	0	1	0	1	5.80	7.80	23.80	25.80
15	1	0	1	0	6.80	7.80	23.80	25.80
16	0	1	0	1	6.80	8.80	23.80	25.80
17	1	0	1	0	7.80	8.80	23.80	25.80
18	0	1	0	1	7.80	9.80	23.80	25.80
19	1	0	1	0	8.80	9.80	23.80	25.80
20	0	1	0	1	8.80	10.80	23.80	25.80
21	1	0	1	0	9.80	10.80	23.80	25.80
22	0	1	0	1	9.80	11.80	23.80	25.80
23	1	0	1	0	10.80	11.80	23.80	25.80
24	0	1	0	1	10.80	12.80	23.80	25.80
25	1	0	1	0	11.80	12.80	23.80	25.80
26	0	1	0	1	11.80	13.80	23.80	25.80
27	1	0	1	0	12.80	13.80	23.80	25.80
28	0	1	0	1	12.80	14.80	23.80	25.80
29	1	0	1	0	13.80	14.80	23.80	25.80
30	0	1	0	1	13.80	15.80	23.80	25.80
31	1	0	1	0	14.80	15.80	23.80	25.80
32	0	1	0	1	14.80	16.80	23.80	25.80
33	1	0	1	0	15.80	16.80	23.80	25.80
34	0	1	0	1	15.80	17.80	23.80	25.80
35	1	0	1	0	16.80	17.80	23.80	25.80
36	0	1	0	1	16.80	18.80	23.80	25.80
37	1	0	1	0	17.80	18.80	23.80	25.80
38	0	1	0	1	17.80	19.80	23.80	25.80
39	1	0	1	0	18.80	19.80	23.80	25.80
40	0	1	0	1	18.80	20.80	23.80	25.80
41	1	0	1	0	19.80	20.80	23.80	25.80
42	0	1	0	1	19.80	21.80	23.80	25.80
43	1	0	1	0	20.80	21.80	23.80	25.80
44	0	1	0	1	20.80	22.80	23.80	25.80
45	1	0	1	0	21.80	22.80	23.80	25.80
46	0	1	0	1	21.80	23.80	23.80	25.80
47	1	0	1	0	22.80	23.80	23.80	25.80
48	0	1	0	1	22.80	24.80	23.80	25.80
49	1	0	1	0	23.80	24.80	23.80	25.80
50	0	1	0	1	23.80	25.80	23.80	25.80
ROUND_NO72	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	25.40	25.40
2	1	0	1	0	1.60	0.60	25.40	25.40
3	0	0	0.6	0.6	2.20	1.20	25.40	25.40
4	0	0	0.6	0.6	2.80	1.80	25.40	25.40
5	0	0	0.6	0.6	3.40	2.40	25.40	25.40
6	0	1	0	1	3.40	3.40	25.40	25.40
7	1	0	1	0	4.40	3.40	25.40	25.40
8	0	1	0	1	4.40	4.40	25.40	25.40
9	1	0	1	0	5.40	4.40	25.40	25.40
10	0	1	0	1	5.40	5.40	25.40	25.40
11	1	0	1	0	6.40	5.40	25.40	25.40
12	0	1	0	1	6.40	6.40	25.40	25.40
13	1	0	1	0	7.40	6.40	25.40	25.40
14	0	1	0	1	7.40	7.40	25.40	25.40
15	1	0	1	0	8.40	7.40	25.40	25.40
16	0	1	0	1	8.40	8.40	25.40	25.40
17	1	0	1	0	9.40	8.40	25.40	25.40
18	0	1	0	1	9.40	9.40	25.40	25.40
19	1	0	1	0	10.40	9.40	25.40	25.40
20	0	1	0	1	10.40	10.40	25.40	25.40
21	1	0	1	0	11.40	10.40	25.40	25.40
22	0	1	0	1	11.40	11.40	25.40	25.40
23	1	0	1	0	12.40	11.40	25.40	25.40
24	0	1	0	1	12.40	12.40	25.40	25.40
25	1	0	1	0	13.40	12.40	25.40	25.40
26	0	1	0	1	13.40	13.40	25.40	25.40
27	1	0	1	0	14.40	13.40	25.40	25.40
28	0	1	0	1	14.40	14.40	25.40	25.40
29	1	0	1	0	15.40	14.40	25.40	25.40
30	0	1	0	1	15.40	15.40	25.40	25.40
31	1	0	1	0	16.40	15.40	25.40	25.40
32	0	1	0	1	16.40	16.40	25.40	25.40
33	1	0	1	0	17.40	16.40	25.40	25.40
34	0	1	0	1	17.40	17.40	25.40	25.40
35	1	0	1	0	18.40	17.40	25.40	25.40
36	0	1	0	1	18.40	18.40	25.40	25.40
37	1	0	1	0	19.40	18.40	25.40	25.40
38	0	1	0	1	19.40	19.40	25.40	25.40
39	1	0	1	0	20.40	19.40	25.40	25.40
40	0	1	0	1	20.40	20.40	25.40	25.40
41	1	0	1	0	21.40	20.40	25.40	25.40
42	0	1	0	1	21.40	21.40	25.40	25.40
43	1	0	1	0	22.40	21.40	25.40	25.40
44	0	1	0	1	22.40	22.40	25.40	25.40
45	1	0	1	0	23.40	22.40	25.40	25.40
46	0	1	0	1	23.40	23.40	25.40	25.40
47	1	0	1	0	24.40	23.40	25.40	25.40
48	0	1	0	1	24.40	24.40	25.40	25.40
49	1	0	1	0	25.40	24.40	25.40	25.40
50	0	1	0	1	25.40	25.40	25.40	25.40
ROUND_NO73	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	34.40	22.40
2	1	0	1	0	1.00	1.00	34.40	22.40
3	0	0	0.6	0.6	1.60	1.60	34.40	22.40
4	1	0	1	0	2.60	1.60	34.40	22.40
5	0	0	0.6	0.6	3.20	2.20	34.40	22.40
6	0	0	0.6	0.6	3.80	2.80	34.40	22.40
7	0	0	0.6	0.6	4.40	3.40	34.40	22.40
8	0	1	0	1	4.40	4.40	34.40	22.40
9	0	0	0.6	0.6	5.00	5.00	34.40	22.40
10	0	0	0.6	0.6	5.60	5.60	34.40	22.40
11	0	0	0.6	0.6	6.20	6.20	34.40	22.40
12	0	0	0.6	0.6	6.80	6.80	34.40	22.40
13	0	0	0.6	0.6	7.40	7.40	34.40	22.40
14	0	0	0.6	0.6	8.00	8.00	34.40	22.40
15	0	0	0.6	0.6	8.60	8.60	34.40	22.40
16	0	0	0.6	0.6	9.20	9.20	34.40	22.40
17	0	0	0.6	0.6	9.80	9.80	34.40	22.40
18	0	0	0.6	0.6	10.40	10.40	34.40	22.40
19	0	0	0.6	0.6	11.00	11.00	34.40	22.40
20	0	0	0.6	0.6	11.60	11.60	34.40	22.40
21	0	0	0.6	0.6	12.20	12.20	34.40	22.40
22	0	0	0.6	0.6	12.80	12.80	34.40	22.40
23	0	0	0.6	0.6	13.40	13.40	34.40	22.40
24	0	0	0.6	0.6	14.00	14.00	34.40	22.40
25	0	0	0.6	0.6	14.60	14.60	34.40	22.40
26	0	0	0.6	0.6	15.20	15.20	34.40	22.40
27	0	0	0.6	0.6	15.80	15.80	34.40	22.40
28	0	0	0.6	0.6	16.40	16.40	34.40	22.40
29	0	0	0.6	0.6	17.00	17.00	34.40	22.40
30	0	0	0.6	0.6	17.60	17.60	34.40	22.40
31	0	0	0.6	0.6	18.20	18.20	34.40	22.40
32	0	0	0.6	0.6	18.80	18.80	34.40	22.40
33	1	0	1	0	19.80	18.80	34.40	22.40
34	0	0	0.6	0.6	20.40	19.40	34.40	22.40
35	0	0	0.6	0.6	21.00	20.00	34.40	22.40
36	0	0	0.6	0.6	21.60	20.60	34.40	22.40
37	0	0	0.6	0.6	22.20	21.20	34.40	22.40
38	0	0	0.6	0.6	22.80	21.80	34.40	22.40
39	0	0	0.6	0.6	23.40	22.40	34.40	22.40
40	1	0	1	0	24.40	22.40	34.40	22.40
41	1	0	1	0	25.40	22.40	34.40	22.40
42	1	0	1	0	26.40	22.40	34.40	22.40
43	1	0	1	0	27.40	22.40	34.40	22.40
44	1	0	1	0	28.40	22.40	34.40	22.40
45	1	0	1	0	29.40	22.40	34.40	22.40
46	1	0	1	0	30.40	22.40	34.40	22.40
47	1	0	1	0	31.40	22.40	34.40	22.40
48	1	0	1	0	32.40	22.40	34.40	22.40
49	1	0	1	0	33.40	22.40	34.40	22.40
50	1	0	1	0	34.40	22.40	34.40	22.40
ROUND_NO74	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	25.60	25.60
2	0	0	0.6	0.6	1.60	0.60	25.60	25.60
3	0	0	0.6	0.6	2.20	1.20	25.60	25.60
4	0	0	0.6	0.6	2.80	1.80	25.60	25.60
5	0	0	0.6	0.6	3.40	2.40	25.60	25.60
6	0	0	0.6	0.6	4.00	3.00	25.60	25.60
7	0	0	0.6	0.6	4.60	3.60	25.60	25.60
8	0	1	0	1	4.60	4.60	25.60	25.60
9	1	0	1	0	5.60	4.60	25.60	25.60
10	0	1	0	1	5.60	5.60	25.60	25.60
11	1	0	1	0	6.60	5.60	25.60	25.60
12	0	1	0	1	6.60	6.60	25.60	25.60
13	1	0	1	0	7.60	6.60	25.60	25.60
14	0	1	0	1	7.60	7.60	25.60	25.60
15	1	0	1	0	8.60	7.60	25.60	25.60
16	0	1	0	1	8.60	8.60	25.60	25.60
17	1	0	1	0	9.60	8.60	25.60	25.60
18	0	1	0	1	9.60	9.60	25.60	25.60
19	1	0	1	0	10.60	9.60	25.60	25.60
20	0	1	0	1	10.60	10.60	25.60	25.60
21	1	0	1	0	11.60	10.60	25.60	25.60
22	0	1	0	1	11.60	11.60	25.60	25.60
23	1	0	1	0	12.60	11.60	25.60	25.60
24	0	1	0	1	12.60	12.60	25.60	25.60
25	1	0	1	0	13.60	12.60	25.60	25.60
26	0	1	0	1	13.60	13.60	25.60	25.60
27	1	0	1	0	14.60	13.60	25.60	25.60
28	0	1	0	1	14.60	14.60	25.60	25.60
29	1	0	1	0	15.60	14.60	25.60	25.60
30	0	1	0	1	15.60	15.60	25.60	25.60
31	1	0	1	0	16.60	15.60	25.60	25.60
32	0	1	0	1	16.60	16.60	25.60	25.60
33	1	0	1	0	17.60	16.60	25.60	25.60
34	0	1	0	1	17.60	17.60	25.60	25.60
35	1	0	1	0	18.60	17.60	25.60	25.60
36	0	1	0	1	18.60	18.60	25.60	25.60
37	1	0	1	0	19.60	18.60	25.60	25.60
38	0	1	0	1	19.60	19.60	25.60	25.60
39	1	0	1	0	20.60	19.60	25.60	25.60
40	0	1	0	1	20.60	20.60	25.60	25.60
41	1	0	1	0	21.60	20.60	25.60	25.60
42	0	1	0	1	21.60	21.60	25.60	25.60
43	1	0	1	0	22.60	21.60	25.60	25.60
44	0	1	0	1	22.60	22.60	25.60	25.60
45	1	0	1	0	23.60	22.60	25.60	25.60
46	0	1	0	1	23.60	23.60	25.60	25.60
47	1	0	1	0	24.60	23.60	25.60	25.60
48	0	1	0	1	24.60	24.60	25.60	25.60
49	1	0	1	0	25.60	24.60	25.60	25.60
50	0	1	0	1	25.60	25.60	25.60	25.60
ROUND_NO75	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	25.00	26.00
2	0	1	0	1	0.20	1.20	25.00	26.00
3	0	0	0.6	0.6	0.80	1.80	25.00	26.00
4	0	0	0.6	0.6	1.40	2.40	25.00	26.00
5	0	0	0.6	0.6	2.00	3.00	25.00	26.00
6	1	0	1	0	3.00	3.00	25.00	26.00
7	0	0	0.6	0.6	3.60	3.60	25.00	26.00
8	0	0	0.6	0.6	4.20	4.20	25.00	26.00
9	0	0	0.6	0.6	4.80	4.80	25.00	26.00
10	0	0	0.6	0.6	5.40	5.40	25.00	26.00
11	0	0	0.6	0.6	6.00	6.00	25.00	26.00
12	0	1	0	1	6.00	7.00	25.00	26.00
13	1	0	1	0	7.00	7.00	25.00	26.00
14	0	1	0	1	7.00	8.00	25.00	26.00
15	1	0	1	0	8.00	8.00	25.00	26.00
16	0	1	0	1	8.00	9.00	25.00	26.00
17	1	0	1	0	9.00	9.00	25.00	26.00
18	0	1	0	1	9.00	10.00	25.00	26.00
19	1	0	1	0	10.00	10.00	25.00	26.00
20	0	1	0	1	10.00	11.00	25.00	26.00
21	1	0	1	0	11.00	11.00	25.00	26.00
22	0	1	0	1	11.00	12.00	25.00	26.00
23	1	0	1	0	12.00	12.00	25.00	26.00
24	0	1	0	1	12.00	13.00	25.00	26.00
25	1	0	1	0	13.00	13.00	25.00	26.00
26	0	1	0	1	13.00	14.00	25.00	26.00
27	1	0	1	0	14.00	14.00	25.00	26.00
28	0	1	0	1	14.00	15.00	25.00	26.00
29	1	0	1	0	15.00	15.00	25.00	26.00
30	0	1	0	1	15.00	16.00	25.00	26.00
31	1	0	1	0	16.00	16.00	25.00	26.00
32	0	1	0	1	16.00	17.00	25.00	26.00
33	1	0	1	0	17.00	17.00	25.00	26.00
34	0	1	0	1	17.00	18.00	25.00	26.00
35	1	0	1	0	18.00	18.00	25.00	26.00
36	0	1	0	1	18.00	19.00	25.00	26.00
37	1	0	1	0	19.00	19.00	25.00	26.00
38	0	1	0	1	19.00	20.00	25.00	26.00
39	1	0	1	0	20.00	20.00	25.00	26.00
40	0	1	0	1	20.00	21.00	25.00	26.00
41	1	0	1	0	21.00	21.00	25.00	26.00
42	0	1	0	1	21.00	22.00	25.00	26.00
43	1	0	1	0	22.00	22.00	25.00	26.00
44	0	1	0	1	22.00	23.00	25.00	26.00
45	1	0	1	0	23.00	23.00	25.00	26.00
46	0	1	0	1	23.00	24.00	25.00	26.00
47	1	0	1	0	24.00	24.00	25.00	26.00
48	0	1	0	1	24.00	25.00	25.00	26.00
49	1	0	1	0	25.00	25.00	25.00	26.00
50	0	1	0	1	25.00	26.00	25.00	26.00
ROUND_NO76	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	26.00	26.00
2	0	0	0.6	0.6	0.60	1.60	26.00	26.00
3	0	0	0.6	0.6	1.20	2.20	26.00	26.00
4	0	0	0.6	0.6	1.80	2.80	26.00	26.00
5	0	0	0.6	0.6	2.40	3.40	26.00	26.00
6	1	0	1	0	3.40	3.40	26.00	26.00
7	0	0	0.6	0.6	4.00	4.00	26.00	26.00
8	0	0	0.6	0.6	4.60	4.60	26.00	26.00
9	0	0	0.6	0.6	5.20	5.20	26.00	26.00
10	0	0	0.6	0.6	5.80	5.80	26.00	26.00
11	0	0	0.6	0.6	6.40	6.40	26.00	26.00
12	0	0	0.6	0.6	7.00	7.00	26.00	26.00
13	0	1	0	1	7.00	8.00	26.00	26.00
14	1	0	1	0	8.00	8.00	26.00	26.00
15	0	1	0	1	8.00	9.00	26.00	26.00
16	1	0	1	0	9.00	9.00	26.00	26.00
17	0	1	0	1	9.00	10.00	26.00	26.00
18	1	0	1	0	10.00	10.00	26.00	26.00
19	0	1	0	1	10.00	11.00	26.00	26.00
20	1	0	1	0	11.00	11.00	26.00	26.00
21	0	1	0	1	11.00	12.00	26.00	26.00
22	1	0	1	0	12.00	12.00	26.00	26.00
23	0	1	0	1	12.00	13.00	26.00	26.00
24	1	0	1	0	13.00	13.00	26.00	26.00
25	0	1	0	1	13.00	14.00	26.00	26.00
26	1	0	1	0	14.00	14.00	26.00	26.00
27	0	1	0	1	14.00	15.00	26.00	26.00
28	1	0	1	0	15.00	15.00	26.00	26.00
29	0	1	0	1	15.00	16.00	26.00	26.00
30	1	0	1	0	16.00	16.00	26.00	26.00
31	0	1	0	1	16.00	17.00	26.00	26.00
32	1	0	1	0	17.00	17.00	26.00	26.00
33	0	1	0	1	17.00	18.00	26.00	26.00
34	1	0	1	0	18.00	18.00	26.00	26.00
35	0	1	0	1	18.00	19.00	26.00	26.00
36	1	0	1	0	19.00	19.00	26.00	26.00
37	0	1	0	1	19.00	20.00	26.00	26.00
38	1	0	1	0	20.00	20.00	26.00	26.00
39	0	1	0	1	20.00	21.00	26.00	26.00
40	1	0	1	0	21.00	21.00	26.00	26.00
41	0	1	0	1	21.00	22.00	26.00	26.00
42	1	0	1	0	22.00	22.00	26.00	26.00
43	0	1	0	1	22.00	23.00	26.00	26.00
44	1	0	1	0	23.00	23.00	26.00	26.00
45	0	1	0	1	23.00	24.00	26.00	26.00
46	1	0	1	0	24.00	24.00	26.00	26.00
47	0	1	0	1	24.00	25.00	26.00	26.00
48	1	0	1	0	25.00	25.00	26.00	26.00
49	0	1	0	1	25.00	26.00	26.00	26.00
50	1	0	1	0	26.00	26.00	26.00	26.00
ROUND_NO77	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	24.80	25.80
2	0	1	0	1	0.20	1.20	24.80	25.80
3	0	0	0.6	0.6	0.80	1.80	24.80	25.80
4	0	0	0.6	0.6	1.40	2.40	24.80	25.80
5	0	0	0.6	0.6	2.00	3.00	24.80	25.80
6	0	0	0.6	0.6	2.60	3.60	24.80	25.80
7	0	0	0.6	0.6	3.20	4.20	24.80	25.80
8	0	0	0.6	0.6	3.80	4.80	24.80	25.80
9	1	0	1	0	4.80	4.80	24.80	25.80
10	0	1	0	1	4.80	5.80	24.80	25.80
11	1	0	1	0	5.80	5.80	24.80	25.80
12	0	1	0	1	5.80	6.80	24.80	25.80
13	1	0	1	0	6.80	6.80	24.80	25.80
14	0	1	0	1	6.80	7.80	24.80	25.80
15	1	0	1	0	7.80	7.80	24.80	25.80
16	0	1	0	1	7.80	8.80	24.80	25.80
17	1	0	1	0	8.80	8.80	24.80	25.80
18	0	1	0	1	8.80	9.80	24.80	25.80
19	1	0	1	0	9.80	9.80	24.80	25.80
20	0	1	0	1	9.80	10.80	24.80	25.80
21	1	0	1	0	10.80	10.80	24.80	25.80
22	0	1	0	1	10.80	11.80	24.80	25.80
23	1	0	1	0	11.80	11.80	24.80	25.80
24	0	1	0	1	11.80	12.80	24.80	25.80
25	1	0	1	0	12.80	12.80	24.80	25.80
26	0	1	0	1	12.80	13.80	24.80	25.80
27	1	0	1	0	13.80	13.80	24.80	25.80
28	0	1	0	1	13.80	14.80	24.80	25.80
29	1	0	1	0	14.80	14.80	24.80	25.80
30	0	1	0	1	14.80	15.80	24.80	25.80
31	1	0	1	0	15.80	15.80	24.80	25.80
32	0	1	0	1	15.80	16.80	24.80	25.80
33	1	0	1	0	16.80	16.80	24.80	25.80
34	0	1	0	1	16.80	17.80	24.80	25.80
35	1	0	1	0	17.80	17.80	24.80	25.80
36	0	1	0	1	17.80	18.80	24.80	25.80
37	1	0	1	0	18.80	18.80	24.80	25.80
38	0	1	0	1	18.80	19.80	24.80	25.80
39	1	0	1	0	19.80	19.80	24.80	25.80
40	0	1	0	1	19.80	20.80	24.80	25.80
41	1	0	1	0	20.80	20.80	24.80	25.80
42	0	1	0	1	20.80	21.80	24.80	25.80
43	1	0	1	0	21.80	21.80	24.80	25.80
44	0	1	0	1	21.80	22.80	24.80	25.80
45	1	0	1	0	22.80	22.80	24.80	25.80
46	0	1	0	1	22.80	23.80	24.80	25.80
47	1	0	1	0	23.80	23.80	24.80	25.80
48	0	1	0	1	23.80	24.80	24.80	25.80
49	1	0	1	0	24.80	24.80	24.80	25.80
50	0	1	0	1	24.80	25.80	24.80	25.80
ROUND_NO78	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	26.40	27.40
2	0	0	0.6	0.6	0.60	1.60	26.40	27.40
3	0	0	0.6	0.6	1.20	2.20	26.40	27.40
4	0	0	0.6	0.6	1.80	2.80	26.40	27.40
5	0	0	0.6	0.6	2.40	3.40	26.40	27.40
6	0	0	0.6	0.6	3.00	4.00	26.40	27.40
7	0	0	0.6	0.6	3.60	4.60	26.40	27.40
8	0	0	0.6	0.6	4.20	5.20	26.40	27.40
9	1	0	1	0	5.20	5.20	26.40	27.40
10	0	0	0.6	0.6	5.80	5.80	26.40	27.40
11	0	0	0.6	0.6	6.40	6.40	26.40	27.40
12	0	0	0.6	0.6	7.00	7.00	26.40	27.40
13	0	0	0.6	0.6	7.60	7.60	26.40	27.40
14	0	0	0.6	0.6	8.20	8.20	26.40	27.40
15	0	0	0.6	0.6	8.80	8.80	26.40	27.40
16	0	0	0.6	0.6	9.40	9.40	26.40	27.40
17	0	0	0.6	0.6	10.00	10.00	26.40	27.40
18	0	0	0.6	0.6	10.60	10.60	26.40	27.40
19	0	0	0.6	0.6	11.20	11.20	26.40	27.40
20	0	0	0.6	0.6	11.80	11.80	26.40	27.40
21	0	0	0.6	0.6	12.40	12.40	26.40	27.40
22	0	1	0	1	12.40	13.40	26.40	27.40
23	1	0	1	0	13.40	13.40	26.40	27.40
24	0	1	0	1	13.40	14.40	26.40	27.40
25	1	0	1	0	14.40	14.40	26.40	27.40
26	0	1	0	1	14.40	15.40	26.40	27.40
27	1	0	1	0	15.40	15.40	26.40	27.40
28	0	1	0	1	15.40	16.40	26.40	27.40
29	1	0	1	0	16.40	16.40	26.40	27.40
30	0	1	0	1	16.40	17.40	26.40	27.40
31	1	0	1	0	17.40	17.40	26.40	27.40
32	0	1	0	1	17.40	18.40	26.40	27.40
33	1	0	1	0	18.40	18.40	26.40	27.40
34	0	1	0	1	18.40	19.40	26.40	27.40
35	1	0	1	0	19.40	19.40	26.40	27.40
36	0	1	0	1	19.40	20.40	26.40	27.40
37	1	0	1	0	20.40	20.40	26.40	27.40
38	0	1	0	1	20.40	21.40	26.40	27.40
39	1	0	1	0	21.40	21.40	26.40	27.40
40	0	1	0	1	21.40	22.40	26.40	27.40
